nome_curso,nome_aluno,media_global,matricula,cpf,status,tipo_desconto,valor_desconto,nome_departamento,semestre_atual
Farmácia,Levi da Cunha,6.19,1083081,45281326732,Matriculado,Bolsa Parcial,48.3,Escola de Saúde,7
Farmácia,Agatha Martins,8.35,1082433,80597154248,Inativo,Bolsa Mérito,53.9,Escola de Saúde,4
Farmácia,Gabriela das Neves,6.02,1085094,90923684647,Inativo,Bolsa Parcial,31.1,Escola de Saúde,1
Farmácia,Maria Flor Oliveira,6.19,1085241,61611528908,Inativo,Bolsa Parcial,43.1,Escola de Saúde,6
Farmácia,Larissa Silveira,9.49,1084608,94581316025,Inativo,Bolsa Mérito,67.3,Escola de Saúde,7
Farmácia,Francisco Gonçalves,9.15,1084068,53963143473,Matriculado,Bolsa Mérito,99.8,Escola de Saúde,7
Farmácia,Davi Machado,9.64,1084662,50656797421,Matriculado,Bolsa Mérito,91.2,Escola de Saúde,6
Farmácia,Ravy Marques,6.78,1083771,99224303245,Matriculado,Bolsa Parcial,25.1,Escola de Saúde,4
Farmácia,Pedro Lucas Costela,6.98,1084677,38787793006,Matriculado,Bolsa Parcial,38.0,Escola de Saúde,5
Farmácia,Paulo Porto,9.13,1082826,31095578448,Inativo,Bolsa Mérito,59.0,Escola de Saúde,7
Farmácia,Ayla Fernandes,8.67,1085256,93198386941,Inativo,Bolsa Mérito,59.9,Escola de Saúde,7
Farmácia,Alice Farias,9.44,1084431,29055240402,Matriculado,Bolsa Mérito,87.0,Escola de Saúde,5
Farmácia,Sara Moreira,8.39,1082679,69079247096,Matriculado,Bolsa Mérito,69.9,Escola de Saúde,1
Farmácia,Josué Câmara,9.21,1082352,48556728700,Inativo,Bolsa Mérito,91.1,Escola de Saúde,1
Farmácia,Stephany da Luz,6.69,1085418,95491280935,Inativo,Bolsa Parcial,49.8,Escola de Saúde,8
Farmácia,Beatriz Fogaça,8.79,1083405,87060563111,Inativo,Bolsa Mérito,55.8,Escola de Saúde,1
Farmácia,Allana Freitas,8.59,1084581,70874206783,Matriculado,Bolsa Mérito,74.7,Escola de Saúde,6
Farmácia,Miguel Farias,9.24,1083339,64052305014,Inativo,Bolsa Mérito,88.5,Escola de Saúde,8
Farmácia,Maysa Sales,9.38,1082664,82613811149,Matriculado,Bolsa Mérito,73.4,Escola de Saúde,2
Farmácia,Mathias Cavalcanti,9.34,1082367,1717995896,Inativo,Bolsa Mérito,99.8,Escola de Saúde,3
Farmácia,Heitor Lima,7.55,1083540,86831975697,Inativo,Bolsa Parcial,30.7,Escola de Saúde,1
Farmácia,Marina das Neves,8.91,1085649,24926443898,Inativo,Bolsa Mérito,98.8,Escola de Saúde,4
Farmácia,Mariana Melo,7.91,1082880,1374758187,Matriculado,Bolsa Parcial,30.4,Escola de Saúde,1
Farmácia,Maria Sophia Fonseca,8.58,1085322,96276840655,Inativo,Bolsa Mérito,58.2,Escola de Saúde,5
Farmácia,Aurora Cardoso,6.41,1084299,41756809883,Inativo,Bolsa Parcial,39.6,Escola de Saúde,1
Farmácia,Isabela Martins,7.26,1083621,12128271517,Matriculado,Bolsa Parcial,29.9,Escola de Saúde,6
Farmácia,Maria Vitória da Mota,7.01,1084989,80668951879,Inativo,Bolsa Parcial,27.1,Escola de Saúde,2
Farmácia,Mariane Rocha,8.48,1083702,69633930588,Matriculado,Bolsa Mérito,65.7,Escola de Saúde,1
Farmácia,Enzo Gabriel Aparecida,7.22,1083615,47719008922,Matriculado,Bolsa Parcial,41.1,Escola de Saúde,8
Farmácia,Aylla Souza,6.98,1084410,40509081831,Inativo,Bolsa Parcial,22.2,Escola de Saúde,3
Farmácia,Sara Porto,6.98,1084803,30618323878,Matriculado,Bolsa Parcial,26.6,Escola de Saúde,2
Farmácia,Gabrielly das Neves,8.63,1085532,57271398221,Matriculado,Bolsa Mérito,90.2,Escola de Saúde,1
Farmácia,Isabelly Correia,8.15,1083237,98623908239,Inativo,Bolsa Mérito,58.0,Escola de Saúde,6
Farmácia,Maria Casa Grande,7.58,1083468,94529826897,Inativo,Bolsa Parcial,26.2,Escola de Saúde,1
Farmácia,Gael Henrique Vieira,6.88,1082889,60602179159,Inativo,Bolsa Parcial,45.9,Escola de Saúde,1
Farmácia,José Pedro Novais,8.97,1085682,53744804741,Inativo,Bolsa Mérito,67.7,Escola de Saúde,4
Farmácia,Gabriela Martins,7.08,1084737,77284689150,Inativo,Bolsa Parcial,30.1,Escola de Saúde,3
Farmácia,Ana Julia Costela,7.78,1083927,9443365,Matriculado,Bolsa Parcial,31.3,Escola de Saúde,7
Farmácia,Allana Cavalcanti,7.25,1085613,77564152367,Inativo,Bolsa Parcial,50.0,Escola de Saúde,4
Farmácia,Vitória Camargo,8.83,1084953,78122480224,Matriculado,Bolsa Mérito,66.6,Escola de Saúde,4
Farmácia,Lavínia Costa,6.91,1084656,61548859453,Inativo,Bolsa Parcial,32.9,Escola de Saúde,1
Farmácia,Joana Peixoto,7.72,1083981,68819704093,Inativo,Bolsa Parcial,34.2,Escola de Saúde,4
Farmácia,Eloah Dias,6.93,1083303,61140141257,Matriculado,Bolsa Parcial,40.5,Escola de Saúde,5
Farmácia,Melissa da Cunha,8.36,1084425,16789213276,Inativo,Bolsa Mérito,77.1,Escola de Saúde,3
Farmácia,Hadassa da Paz,8.79,1085628,17823450810,Matriculado,Bolsa Mérito,50.3,Escola de Saúde,7
Farmácia,Daniela Nascimento,7.03,1083600,80433119322,Matriculado,Bolsa Parcial,39.0,Escola de Saúde,7
Farmácia,Isabella Peixoto,9.87,1084968,20131552574,Matriculado,Bolsa Mérito,70.1,Escola de Saúde,4
Farmácia,Maria Flor Azevedo,8.19,1084359,88443796233,Inativo,Bolsa Mérito,65.5,Escola de Saúde,5
Farmácia,Rafaela Novaes,6.36,1082793,79461070371,Matriculado,Bolsa Parcial,20.8,Escola de Saúde,8
Farmácia,Rafaela Rezende,7.82,1083846,21196842335,Inativo,Bolsa Parcial,40.2,Escola de Saúde,2
Farmácia,Maria Laura Lopes,8.09,1084887,37144838697,Matriculado,Bolsa Mérito,63.2,Escola de Saúde,7
Farmácia,Marina Macedo,8.04,1084113,91028276783,Matriculado,Bolsa Mérito,52.9,Escola de Saúde,6
Farmácia,Caio da Luz,9.22,1085466,24966216073,Inativo,Bolsa Mérito,67.5,Escola de Saúde,1
Farmácia,Asafe Gonçalves,8.88,1082805,224328023,Inativo,Bolsa Mérito,86.3,Escola de Saúde,3
Farmácia,Bernardo Carvalho,7.85,1084872,83223565239,Inativo,Bolsa Parcial,25.7,Escola de Saúde,2
Farmácia,Brayan Nascimento,7.1,1084560,54003337651,Inativo,Bolsa Parcial,40.9,Escola de Saúde,8
Farmácia,Enrico Lima,7.91,1082658,41789619260,Matriculado,Bolsa Parcial,47.7,Escola de Saúde,4
Farmácia,Hellena Farias,7.11,1085088,27357753562,Matriculado,Bolsa Parcial,21.2,Escola de Saúde,4
Farmácia,Cauã Abreu,9.42,1084506,16992671431,Inativo,Bolsa Mérito,74.0,Escola de Saúde,6
Farmácia,Maria Julia Campos,8.84,1085154,44067815894,Matriculado,Bolsa Mérito,67.2,Escola de Saúde,7
Farmácia,Davi Lucca Pereira,8.76,1083291,7001744202,Inativo,Bolsa Mérito,54.2,Escola de Saúde,5
Farmácia,Sophie Pimenta,8.63,1082693,86825857967,Inativo,Bolsa Mérito,82.5,Escola de Saúde,6
Farmácia,Julia das Neves,8.81,1084691,86382771841,Inativo,Bolsa Mérito,73.1,Escola de Saúde,7
Farmácia,Heitor Pimenta,6.02,1082477,85101956704,Inativo,Bolsa Parcial,34.5,Escola de Saúde,7
Farmácia,Lívia Ribeiro,9.51,1082639,67382492148,Inativo,Bolsa Mérito,62.5,Escola de Saúde,5
Farmácia,Isadora Leão,9.05,1085054,90552075061,Matriculado,Bolsa Mérito,86.6,Escola de Saúde,7
Farmácia,Isabelly Siqueira,7.55,1082840,68234971309,Inativo,Bolsa Parcial,33.8,Escola de Saúde,1
Farmácia,Daniela da Luz,9.4,1083203,70191695120,Inativo,Bolsa Mérito,84.3,Escola de Saúde,5
Farmácia,Luiz Fernando da Rocha,9.36,1084556,70356944740,Matriculado,Bolsa Mérito,91.4,Escola de Saúde,5
Farmácia,Pietra Martins,7.7,1084853,57266040170,Matriculado,Bolsa Parcial,45.8,Escola de Saúde,5
Farmácia,Vitória Barros,7.25,1083746,54287344192,Matriculado,Bolsa Parcial,32.9,Escola de Saúde,2
Farmácia,Gael Henrique Cunha,7.05,1085285,72195881768,Inativo,Bolsa Parcial,44.5,Escola de Saúde,1
Farmácia,Isabel Martins,7.89,1084637,58856762238,Matriculado,Bolsa Parcial,23.3,Escola de Saúde,4
Farmácia,Ian Martins,9.3,1082705,39481735349,Matriculado,Bolsa Mérito,73.1,Escola de Saúde,1
Farmácia,Joana Mendes,8.66,1085216,26062694450,Matriculado,Bolsa Mérito,59.3,Escola de Saúde,7
Farmácia,Isis Campos,6.74,1084097,6081802092,Matriculado,Bolsa Parcial,46.5,Escola de Saúde,5
Farmácia,Maria Cecília Costela,8.7,1083515,52196508868,Inativo,Bolsa Mérito,62.9,Escola de Saúde,8
Farmácia,Maria Luísa Câmara,7.67,1083434,94863486528,Inativo,Bolsa Parcial,49.6,Escola de Saúde,7
Farmácia,Noah da Luz,8.93,1084949,78499911711,Matriculado,Bolsa Mérito,82.0,Escola de Saúde,2
Farmácia,Pietro Borges,8.22,1085135,3829955236,Inativo,Bolsa Mérito,87.5,Escola de Saúde,3
Farmácia,Vinícius Ferreira,6.1,1082381,10440678816,Matriculado,Bolsa Parcial,38.6,Escola de Saúde,2
Farmácia,Renan Ferreira,6.99,1085447,1860205276,Inativo,Bolsa Parcial,30.4,Escola de Saúde,2
Farmácia,Carlos Eduardo Castro,9.37,1084163,58487541191,Matriculado,Bolsa Mérito,57.0,Escola de Saúde,5
Farmácia,Maria Laura da Rosa,7.39,1083665,36726236299,Inativo,Bolsa Parcial,50.0,Escola de Saúde,8
Farmácia,Gustavo Henrique Oliveira,7.38,1083137,53862447561,Inativo,Bolsa Parcial,31.5,Escola de Saúde,5
Farmácia,Maria Júlia Moura,7.24,1083122,46499897274,Matriculado,Bolsa Parcial,45.9,Escola de Saúde,5
Farmácia,Pedro Vieira,6.24,1083599,72010157519,Inativo,Bolsa Parcial,41.8,Escola de Saúde,5
Farmácia,Gustavo Henrique Rezende,6.42,1085678,80120382876,Inativo,Bolsa Parcial,44.1,Escola de Saúde,2
Farmácia,Bárbara Fogaça,8.41,1082774,50051397943,Matriculado,Bolsa Mérito,89.9,Escola de Saúde,5
Farmácia,João Miguel Ramos,8.6,1085345,39502866688,Inativo,Bolsa Mérito,88.3,Escola de Saúde,7
Farmácia,Luiz Fernando Alves,7.1,1084238,60756225932,Matriculado,Bolsa Parcial,21.3,Escola de Saúde,7
Farmácia,Marcelo da Cunha,9.12,1084601,55154152269,Inativo,Bolsa Mérito,83.4,Escola de Saúde,6
Farmácia,Melissa Montenegro,6.51,1084319,20821458700,Inativo,Bolsa Parcial,34.7,Escola de Saúde,2
Farmácia,Melissa Porto,6.33,1083251,16492421852,Inativo,Bolsa Parcial,37.0,Escola de Saúde,4
Farmácia,Amanda Casa Grande,7.83,1083956,85941402661,Inativo,Bolsa Parcial,27.1,Escola de Saúde,2
Farmácia,Luiza Alves,9.52,1082456,72999784759,Inativo,Bolsa Mérito,55.1,Escola de Saúde,2
Farmácia,Cecilia Silveira,7.77,1084454,95545798757,Inativo,Bolsa Parcial,21.0,Escola de Saúde,6
Farmácia,Lívia Cavalcanti,8.77,1084076,43424213216,Matriculado,Bolsa Mérito,93.0,Escola de Saúde,4
Farmácia,Alícia da Costa,9.78,1082360,68293711105,Inativo,Bolsa Mérito,58.7,Escola de Saúde,3
Farmácia,Juliana das Neves,8.05,1084751,27643787813,Matriculado,Bolsa Mérito,82.3,Escola de Saúde,2
Farmácia,Maria Eduarda Rodrigues,6.22,1082537,18729628921,Inativo,Bolsa Parcial,31.0,Escola de Saúde,7
Farmácia,Júlia da Paz,6.77,1082591,36625399327,Matriculado,Bolsa Parcial,21.0,Escola de Saúde,6
Farmácia,Luiz Felipe Araújo,8.89,1083725,50166666673,Inativo,Bolsa Mérito,96.3,Escola de Saúde,2
Farmácia,Otto Moraes,6.37,1084616,83620557715,Inativo,Bolsa Parcial,46.9,Escola de Saúde,1
Farmácia,Valentina Novais,6.81,1083659,98681357268,Matriculado,Bolsa Parcial,38.5,Escola de Saúde,3
Farmácia,Letícia Cirino,6.97,1083563,85811817909,Matriculado,Bolsa Parcial,42.6,Escola de Saúde,8
Farmácia,Sophie Nascimento,9.06,1085576,70600056554,Inativo,Bolsa Mérito,83.6,Escola de Saúde,8
Farmácia,Miguel Gomes,8.53,1085495,61900074973,Matriculado,Bolsa Mérito,87.5,Escola de Saúde,2
Farmácia,Lunna Moreira,7.56,1083644,6711320253,Matriculado,Bolsa Parcial,49.6,Escola de Saúde,2
Farmácia,Ravi Correia,7.97,1084061,15857512005,Inativo,Bolsa Parcial,40.5,Escola de Saúde,3
Farmácia,Brenda da Paz,8.07,1085330,86374561578,Inativo,Bolsa Mérito,87.4,Escola de Saúde,7
Farmácia,André Nogueira,9.29,1084469,42247422574,Matriculado,Bolsa Mérito,72.2,Escola de Saúde,8
Farmácia,Ana Carolina Pimenta,9.09,1085048,90570018379,Matriculado,Bolsa Mérito,94.3,Escola de Saúde,8
Farmácia,Yasmin Barros,6.26,1083941,47482372907,Inativo,Bolsa Parcial,44.9,Escola de Saúde,8
Farmácia,Milena da Conceição,6.13,1085507,50871130972,Inativo,Bolsa Parcial,41.6,Escola de Saúde,1
Farmácia,Manuela Peixoto,8.24,1084685,68577749895,Matriculado,Bolsa Mérito,67.4,Escola de Saúde,3
Farmácia,Yasmin Cunha,9.06,1082900,97185439205,Inativo,Bolsa Mérito,93.7,Escola de Saúde,2
Farmácia,Allana da Mata,9.48,1085198,61591359073,Inativo,Bolsa Mérito,65.7,Escola de Saúde,6
Farmácia,Lunna Lopes,7.22,1084670,17894645656,Inativo,Bolsa Parcial,23.9,Escola de Saúde,6
Farmácia,Lucas Gabriel Cunha,6.61,1083266,42782734958,Matriculado,Bolsa Parcial,21.3,Escola de Saúde,1
Farmácia,Sophia Rezende,6.87,1083806,12652210472,Inativo,Bolsa Parcial,30.2,Escola de Saúde,1
Farmácia,Diego Nascimento,7.07,1082915,97604062780,Inativo,Bolsa Parcial,35.8,Escola de Saúde,6
Farmácia,Sara Brito,9.07,1082768,77341596938,Inativo,Bolsa Mérito,70.6,Escola de Saúde,2
Farmácia,Zoe Leão,7.67,1082441,10346061362,Inativo,Bolsa Parcial,29.8,Escola de Saúde,4
Farmácia,Bryan Rocha,7.7,1084223,44905907153,Matriculado,Bolsa Parcial,42.7,Escola de Saúde,2
Farmácia,Hellena Gomes,9.86,1083509,78212830656,Inativo,Bolsa Mérito,54.7,Escola de Saúde,6
Farmácia,Liz da Cruz,7.93,1084598,79057564225,Inativo,Bolsa Parcial,37.6,Escola de Saúde,6
Farmácia,Théo da Mata,9.75,1083014,53251938617,Matriculado,Bolsa Mérito,50.8,Escola de Saúde,1
Farmácia,Henry Gabriel Almeida,6.15,1085474,21855760750,Inativo,Bolsa Parcial,28.9,Escola de Saúde,3
Farmácia,Enzo Gabriel Moura,8.89,1085690,61998551233,Inativo,Bolsa Mérito,82.1,Escola de Saúde,1
Farmácia,Davi Luiz Câmara,7.82,1084352,76239387547,Inativo,Bolsa Parcial,38.2,Escola de Saúde,5
Farmácia,Davi Vieira,9.37,1083230,11255080226,Matriculado,Bolsa Mérito,81.2,Escola de Saúde,4
Farmácia,Catarina da Cruz,6.33,1082732,8296525944,Inativo,Bolsa Parcial,48.1,Escola de Saúde,6
Farmácia,Fernanda Novais,9.91,1083164,45313736012,Matriculado,Bolsa Mérito,88.8,Escola de Saúde,6
Farmácia,Juliana Cavalcante,8.01,1084880,54670437443,Inativo,Bolsa Mérito,68.9,Escola de Saúde,7
Farmácia,Nina Nunes,6.81,1083869,203340437,Inativo,Bolsa Parcial,22.5,Escola de Saúde,3
Farmácia,Luiz Fernando Fonseca,9.93,1084583,12064215829,Inativo,Bolsa Mérito,83.6,Escola de Saúde,4
Farmácia,Ana Júlia Casa Grande,8.68,1085555,96706382989,Inativo,Bolsa Mérito,62.8,Escola de Saúde,1
Farmácia,Maitê Cavalcante,6.36,1084433,89421890163,Inativo,Bolsa Parcial,42.8,Escola de Saúde,1
Farmácia,Stephany Rezende,6.02,1084217,47395165916,Inativo,Bolsa Parcial,37.7,Escola de Saúde,5
Farmácia,Ana Carolina Machado,6.97,1085339,83065124833,Inativo,Bolsa Parcial,26.4,Escola de Saúde,3
Farmácia,Isabela Silveira,9.53,1083557,92836463443,Inativo,Bolsa Mérito,59.3,Escola de Saúde,2
Farmácia,Liz Sales,8.42,1082369,69290841463,Matriculado,Bolsa Mérito,94.8,Escola de Saúde,2
Farmácia,Marcela Rodrigues,8.63,1084190,71088372565,Inativo,Bolsa Mérito,61.8,Escola de Saúde,5
Farmácia,Melissa Andrade,9.16,1085081,26806898727,Matriculado,Bolsa Mérito,68.9,Escola de Saúde,7
Farmácia,Manuela Camargo,9.1,1084745,43105401101,Inativo,Bolsa Mérito,77.2,Escola de Saúde,3
Farmácia,Sabrina Novais,9.9,1083245,18683980718,Inativo,Bolsa Mérito,61.5,Escola de Saúde,6
Farmácia,Stella Pereira,9.04,1085540,55609606681,Inativo,Bolsa Mérito,76.2,Escola de Saúde,8
Farmácia,Marina Cavalcanti,6.26,1084367,49704686780,Matriculado,Bolsa Parcial,34.5,Escola de Saúde,5
Farmácia,Pietra Montenegro,7.33,1082882,98742388973,Inativo,Bolsa Parcial,24.7,Escola de Saúde,1
Farmácia,Cauê Fernandes,9.7,1083704,45930553626,Inativo,Bolsa Mérito,99.7,Escola de Saúde,5
Farmácia,Maya Brito,9.3,1084040,68132661725,Matriculado,Bolsa Mérito,70.5,Escola de Saúde,4
Farmácia,Aylla Vargas,8.1,1082585,7444276534,Matriculado,Bolsa Mérito,96.7,Escola de Saúde,6
Farmácia,Sofia Almeida,6.29,1082978,60294424184,Matriculado,Bolsa Parcial,20.7,Escola de Saúde,6
Farmácia,Caio Melo,8.44,1085405,24358891490,Inativo,Bolsa Mérito,51.7,Escola de Saúde,3
Farmácia,Lavínia Carvalho,8.1,1084961,18373809693,Inativo,Bolsa Mérito,51.9,Escola de Saúde,8
Farmácia,Heloisa Sampaio,8.09,1084115,38693687426,Inativo,Bolsa Mérito,79.0,Escola de Saúde,5
Farmácia,Matheus da Mata,9.78,1085387,49170412005,Matriculado,Bolsa Mérito,91.2,Escola de Saúde,1
Farmácia,Isabel Casa Grande,9.76,1083671,32188523003,Inativo,Bolsa Mérito,90.0,Escola de Saúde,2
Farmácia,Bryan Porto,8.98,1084508,28610645538,Inativo,Bolsa Mérito,65.0,Escola de Saúde,6
Farmácia,Ravi Lucca Jesus,7.99,1083389,55766732427,Matriculado,Bolsa Parcial,49.3,Escola de Saúde,6
Farmácia,Dom Costa,9.57,1082630,11313715920,Matriculado,Bolsa Mérito,79.7,Escola de Saúde,4
Farmácia,Amanda Sampaio,6.56,1085141,84188794400,Matriculado,Bolsa Parcial,24.4,Escola de Saúde,4
Farmácia,Maria Clara Martins,8.27,1084250,87581768774,Inativo,Bolsa Mérito,90.0,Escola de Saúde,1
Farmácia,Ana Julia Correia,6.33,1083767,82713682841,Inativo,Bolsa Parcial,22.6,Escola de Saúde,1
Farmácia,Sofia Fogaça,6.57,1083686,50229242128,Matriculado,Bolsa Parcial,46.6,Escola de Saúde,4
Farmácia,Agatha Siqueira,7.64,1083224,50592278952,Matriculado,Bolsa Parcial,48.9,Escola de Saúde,6
Farmácia,Vinicius da Conceição,8.01,1084427,52106752657,Inativo,Bolsa Mérito,61.6,Escola de Saúde,3
Farmácia,Davi Luiz Rodrigues,8.17,1084739,37678750280,Matriculado,Bolsa Mérito,75.4,Escola de Saúde,4
Farmácia,Raul Teixeira,9.51,1082711,62141239446,Inativo,Bolsa Mérito,69.0,Escola de Saúde,7
Farmácia,Dante Teixeira,6.03,1083590,9284627794,Matriculado,Bolsa Parcial,26.1,Escola de Saúde,2
Farmácia,Luísa Barbosa,6.82,1083929,42720447204,Matriculado,Bolsa Parcial,36.1,Escola de Saúde,7
Farmácia,Ana Beatriz Rezende,6.51,1083305,37654445589,Inativo,Bolsa Parcial,44.2,Escola de Saúde,6
Farmácia,Evelyn Gomes,6.04,1083998,79994917007,Matriculado,Bolsa Parcial,44.8,Escola de Saúde,8
Farmácia,Fernanda Silveira,7.62,1083440,56675052034,Matriculado,Bolsa Parcial,42.8,Escola de Saúde,8
Farmácia,Sabrina Lopes,9.04,1085684,91751114654,Matriculado,Bolsa Mérito,54.5,Escola de Saúde,8
Farmácia,Luigi Teixeira,9.84,1084793,83395368227,Matriculado,Bolsa Mérito,75.5,Escola de Saúde,4
Farmácia,Rebeca Pacheco,7.5,1084496,45463652780,Inativo,Bolsa Parcial,40.8,Escola de Saúde,4
Farmácia,Theodoro Rocha,9.07,1082876,86844007948,Inativo,Bolsa Mérito,53.4,Escola de Saúde,3
Farmácia,Rael Nascimento,7.21,1082957,46661204928,Inativo,Bolsa Parcial,42.6,Escola de Saúde,6
Farmácia,Mirella Gomes,9.88,1083143,6913065957,Inativo,Bolsa Mérito,82.4,Escola de Saúde,4
Farmácia,Melina Dias,7.14,1085549,73767113117,Matriculado,Bolsa Parcial,42.4,Escola de Saúde,3
Farmácia,Ísis Rezende,6.32,1085534,28045666468,Matriculado,Bolsa Parcial,33.6,Escola de Saúde,6
Farmácia,Amanda Cardoso,7.29,1083521,66726442436,Matriculado,Bolsa Parcial,45.1,Escola de Saúde,3
Farmácia,Isadora Vieira,7.54,1083602,30452703854,Matriculado,Bolsa Parcial,48.0,Escola de Saúde,2
Farmácia,Ana Laura Pimenta,9.23,1082390,21444357796,Inativo,Bolsa Mérito,93.1,Escola de Saúde,5
Farmácia,Alice Silva,7.74,1083443,71491913078,Inativo,Bolsa Parcial,47.9,Escola de Saúde,5
Farmácia,Agatha da Rosa,7.38,1085456,6895404250,Matriculado,Bolsa Parcial,30.3,Escola de Saúde,3
Farmácia,Bento Sá,6.51,1084862,52069584835,Inativo,Bolsa Parcial,32.0,Escola de Saúde,7
Farmácia,Yasmin da Rosa,9.6,1082798,6421237182,Inativo,Bolsa Mérito,73.6,Escola de Saúde,6
Farmácia,Helena Cavalcante,8.78,1084037,52226015274,Inativo,Bolsa Mérito,91.8,Escola de Saúde,1
Farmácia,Manuella Duarte,8.92,1085306,42475237362,Matriculado,Bolsa Mérito,67.1,Escola de Saúde,5
Farmácia,Jade Rios,7.48,1084253,75117795072,Inativo,Bolsa Parcial,26.0,Escola de Saúde,1
Farmácia,Marcos Vinicius da Rocha,7.3,1084349,75341833787,Matriculado,Bolsa Parcial,31.6,Escola de Saúde,5
Farmácia,Emanuelly Martins,8.16,1085441,13173488603,Inativo,Bolsa Mérito,60.2,Escola de Saúde,1
Farmácia,Stephany da Cruz,6.78,1085375,49516780754,Matriculado,Bolsa Parcial,47.8,Escola de Saúde,1
Farmácia,Agatha Correia,7.28,1083917,90962686651,Matriculado,Bolsa Parcial,44.5,Escola de Saúde,5
Farmácia,Helena Martins,8.05,1083308,71849225665,Matriculado,Bolsa Mérito,50.4,Escola de Saúde,7
Farmácia,Mirella Barros,6.44,1084172,47456582464,Inativo,Bolsa Parcial,37.4,Escola de Saúde,7
Farmácia,Maria Vitória Castro,8.18,1082552,13465378955,Inativo,Bolsa Mérito,91.5,Escola de Saúde,2
Farmácia,Ester Gonçalves,6.78,1083146,54768560392,Inativo,Bolsa Parcial,24.4,Escola de Saúde,5
Farmácia,Renan Leão,7.08,1082729,74483467616,Inativo,Bolsa Parcial,32.1,Escola de Saúde,8
Farmácia,Joana Macedo,8.31,1082945,17783825373,Inativo,Bolsa Mérito,83.5,Escola de Saúde,2
Farmácia,Bruna Azevedo,6.01,1082864,36536898947,Inativo,Bolsa Parcial,23.5,Escola de Saúde,6
Farmácia,Pedro Lucas Farias,9.34,1082648,26326894780,Matriculado,Bolsa Mérito,83.2,Escola de Saúde,8
Farmácia,Alice Rodrigues,9.67,1084958,13284887843,Matriculado,Bolsa Mérito,72.9,Escola de Saúde,1
Farmácia,Lívia Novais,9.17,1083539,50870554667,Inativo,Bolsa Mérito,56.8,Escola de Saúde,8
Farmácia,Augusto da Mata,6.63,1083065,71319504297,Inativo,Bolsa Parcial,40.1,Escola de Saúde,1
Farmácia,Gustavo Henrique Nunes,6.57,1084118,47128481883,Inativo,Bolsa Parcial,31.8,Escola de Saúde,7
Farmácia,Bianca Guerra,8.23,1083971,68353225945,Matriculado,Bolsa Mérito,93.1,Escola de Saúde,7
Farmácia,João Guilherme Campos,8.82,1083740,34712856408,Matriculado,Bolsa Mérito,74.4,Escola de Saúde,6
Farmácia,Davi Sampaio,8.12,1084646,88641511032,Inativo,Bolsa Mérito,58.8,Escola de Saúde,4
Farmácia,Melina Novais,9.13,1083836,15368478140,Inativo,Bolsa Mérito,66.3,Escola de Saúde,1
Farmácia,Murilo Freitas,8.94,1083227,97006392239,Matriculado,Bolsa Mérito,72.8,Escola de Saúde,4
Farmácia,Ana Lívia Ramos,7.55,1085603,20592811572,Matriculado,Bolsa Parcial,35.7,Escola de Saúde,8
Farmácia,Lavínia Teixeira,7.27,1082930,13497573323,Matriculado,Bolsa Parcial,42.7,Escola de Saúde,6
Farmácia,Luna Lopes,9.01,1084781,81180445325,Inativo,Bolsa Mérito,96.3,Escola de Saúde,8
Farmácia,Bianca Sampaio,9.19,1082879,18218585370,Inativo,Bolsa Mérito,91.1,Escola de Saúde,8
Farmácia,João Pedro Moraes,7.23,1085537,96201306444,Inativo,Bolsa Parcial,41.1,Escola de Saúde,1
Farmácia,Guilherme Almeida,7.11,1083050,2715712065,Inativo,Bolsa Parcial,40.1,Escola de Saúde,2
Farmácia,José Mendonça,8.36,1083458,6816535946,Inativo,Bolsa Mérito,63.6,Escola de Saúde,5
Farmácia,Rebeca Moraes,7.88,1082471,97132447510,Inativo,Bolsa Parcial,35.3,Escola de Saúde,3
Farmácia,Zoe Barbosa,9.33,1083986,92485746806,Inativo,Bolsa Mérito,97.9,Escola de Saúde,2
Farmácia,Melissa Barbosa,7.13,1082633,47465515049,Matriculado,Bolsa Parcial,49.4,Escola de Saúde,2
Farmácia,Raul Cavalcanti,6.39,1085672,59305463632,Inativo,Bolsa Parcial,25.6,Escola de Saúde,2
Farmácia,Sophie da Luz,6.57,1083131,96296438419,Matriculado,Bolsa Parcial,21.4,Escola de Saúde,1
Farmácia,Agatha Lopes,8.1,1085225,82755192384,Inativo,Bolsa Mérito,93.6,Escola de Saúde,6
Farmácia,Stella Nunes,9.72,1085078,6956529369,Inativo,Bolsa Mérito,85.4,Escola de Saúde,4
Farmácia,Olivia Porto,8.08,1085666,24999060508,Matriculado,Bolsa Mérito,77.9,Escola de Saúde,6
Farmácia,Stella Fogaça,8.71,1083668,84748366969,Inativo,Bolsa Mérito,53.5,Escola de Saúde,3
Farmácia,Esther Mendes,6.46,1082399,77022131675,Inativo,Bolsa Parcial,23.3,Escola de Saúde,2
Farmácia,Hadassa Rocha,7.34,1084922,87675442431,Matriculado,Bolsa Parcial,22.6,Escola de Saúde,3
Farmácia,Mariane da Rocha,7.07,1083653,80568330521,Matriculado,Bolsa Parcial,21.5,Escola de Saúde,6
Farmácia,Heloísa Alves,7.22,1082465,1951441182,Inativo,Bolsa Parcial,24.3,Escola de Saúde,6
Farmácia,Laura Rios,9.7,1082612,79300576280,Inativo,Bolsa Mérito,79.9,Escola de Saúde,3
